Province,Year,Zone,Candidate,Number,Party,Score
อุดรธานี,2554,6,นายมงคล  ไชยวาน,2,ชาติพัฒนาเพื่อแผ่นดิน,243
อุดรธานี,2554,6,นายชัยรัตน์  โสดา,10,ประชาธิปัตย์,4116
อุดรธานี,2554,6,นายวิฑูรย์  นามคุณ,14,กิจสังคม,297
อุดรธานี,2554,6,นายอุทัย  แสนแก้ว,16,ภูมิใจไทย,19261
อุดรธานี,2554,6,นางสมพร  นามประมา,18,เพื่อฟ้าดิน,53
อุดรธานี,2554,6,นายอำนาจ  สาทาวงศ์,21,ชาติไทยพัฒนา,551
อุดรธานี,2554,6,นายนิคม  สุจารี,34,ความหวังใหม่,20
อุดรธานี,2554,7,นายจักรพรรดิ  ไชยสาส์น,1,เพื่อไทย,71845
อุดรธานี,2554,7,นายวัชระ  โสพุ้ย,2,ชาติพัฒนาเพื่อแผ่นดิน,235
อุดรธานี,2554,7,นายบัญชา  หาผลดี,10,ประชาธิปัตย์,5017
อุดรธานี,2554,7,นางนำพร  วานิชชัง,16,ภูมิใจไทย,8134
อุดรธานี,2554,7,นางกอใจ  ชาวหินฟ้า,18,เพื่อฟ้าดิน,55
อุดรธานี,2554,7,นายสิระพงษ์  มณีนิลเจริญกิจ,21,ชาติไทยพัฒนา,73
อุดรธานี,2554,7,นายเกษมสันต์  จันทรเสนา,34,ความหวังใหม่,240
อุดรธานี,2554,8,นายเกรียงศักดิ์  ฝ้ายสีงาม,1,เพื่อไทย,72729
อุดรธานี,2554,8,นางสาวอุมาวดี  ศรีวิชา,2,ชาติพัฒนาเพื่อแผ่นดิน,294
อุดรธานี,2554,8,นายโชคสมาน  สีลาวงษ์,10,ประชาธิปัตย์,11897
อุดรธานี,2554,8,นางกิ่งแก้ว  โคตรหนองบัว,12,รักษ์สันติ,213
อุดรธานี,2554,8,นางสมใจ  ประกอบใส,16,ภูมิใจไทย,1433
อุดรธานี,2554,8,นายวิเชียร  ถาทุมมา,18,เพื่อฟ้าดิน,22
อุดรธานี,2554,8,นายเสถียร  สวาทพงษ์,21,ชาติไทยพัฒนา,181
อุดรธานี,2554,8,นายจิรสิน  บุญสิงห์,33,ประชาสันติ,70
อุดรธานี,2554,8,นายนิติกร  ศรีทะหา,34,ความหวังใหม่,56
อุดรธานี,2554,8,นายทวีศักดิ์  แสนเสนา,39,เพื่อนเกษตรไทย,40
อุดรธานี,2554,9,นางเทียบจุฑา  ขาวขำ,1,เพื่อไทย,56648
อุดรธานี,2554,9,นายสุรชาติ  ชำนาญศิลป์,2,ชาติพัฒนาเพื่อแผ่นดิน,22785
อุดรธานี,2554,9,นายพงศาสตร์  กิจนุกร,10,ประชาธิปัตย์,2755
อุดรธานี,2554,9,นายชาญวิทย์  ศรีสะอาด,12,รักษ์สันติ,309
อุดรธานี,2554,9,นายสิทธิพร  เทพจันทรามณี,16,ภูมิใจไทย,1212
อุดรธานี,2554,9,นายจำรัส  เหล่าแค,34,ความหวังใหม่,122
อุตรดิตถ์,2554,1,นายกนก  ลิ้มตระกูล,1,เพื่อไทย,37551
อุตรดิตถ์,2554,1,นายเฉลียว  ลาบรรเทา,10,ประชาธิปัตย์,18679
อุตรดิตถ์,2554,1,นางสุมล  เสนีวงศ์ ณ อยุธยา,14,กิจสังคม,589
อุตรดิตถ์,2554,1,นายประพันธ์  มายรรยงค์,16,ภูมิใจไทย,20563
อุตรดิตถ์,2554,2,นายศรัณย์วุฒิ  ศรัณย์เกตุ,1,เพื่อไทย,32625
อุตรดิตถ์,2554,2,นายวารุจ  ศิริวัฒน์,2,ชาติพัฒนาเพื่อแผ่นดิน,26759
อุตรดิตถ์,2554,2,นายสมภาร  พานิชตระกูลทอง,10,ประชาธิปัตย์,13682
อุตรดิตถ์,2554,2,นางวรรณพรพรรณ  ไหมบัวเขียว,17,แทนคุณแผ่นดิน,456
อุตรดิตถ์,2554,3,นายทนุศักดิ์  เล็กอุทัย,1,เพื่อไทย,53023
อุตรดิตถ์,2554,3,นายฐานุพงศ์  ศักดิ์ธนาวัฒน์,10,ประชาธิปัตย์,12800
อุตรดิตถ์,2554,3,นายไพศาล  ภูริสัตย์,16,ภูมิใจไทย,27239
อุทัยธานี,2554,1,นายเดชา  คงคา,1,เพื่อไทย,19114
อุทัยธานี,2554,1,นายกุลเดช  พัวพัฒนกุล,10,ประชาธิปัตย์,34897
อุทัยธานี,2554,1,นายอดุลย์  เหลืองบริบูรณ์,21,ชาติไทยพัฒนา,26952
อุทัยธานี,2554,1,นายไชยภัทธ  มายา,34,ความหวังใหม่,167
อุทัยธานี,2554,1,นายยศภัทร  สาหร่ายสุวรรณ์,36,พลังคนกีฬา,82
อุทัยธานี,2554,2,นายสุภาพ  โต๋วสัจจา,1,เพื่อไทย,24364
อุทัยธานี,2554,2,นายสุคีป  คำอินทร์,2,ชาติพัฒนาเพื่อแผ่นดิน,596
อุทัยธานี,2554,2,นายวิทยา  จันทร์สม,10,ประชาธิปัตย์,19331
อุทัยธานี,2554,2,นายเพทาย  คำภา,18,เพื่อฟ้าดิน,119
อุทัยธานี,2554,2,นายชาดา  ไทยเศรษฐ์,21,ชาติไทยพัฒนา,36180
อุบลราชธานี,2554,1,นายวรสิทธิ์  กัลป์ตินันท์,1,เพื่อไทย,36495
อุบลราชธานี,2554,1,นายอดุลย์  นิลเปรม,2,ชาติพัฒนาเพื่อแผ่นดิน,23634
อุบลราชธานี,2554,1,นายไพศาล  อัครรัตนดิลก,4,ประชากรไทย,96
อุบลราชธานี,2554,1,นางนัฐนันท์  ภูเดชเรืองทรัพย์,8,ดำรงไทย,74
อุบลราชธานี,2554,1,นายวิทวัส  พันธ์นิกุล,10,ประชาธิปัตย์,25259
